Root,No of derevatives found,derevatives found,Root Length,Has Vowel,Full Text
خدع,13, خَدَعَهُ خَدْعًا خَدُوعٌ الْخِدْع خُدُعٌ وَالْخَدْعَةُ يَخْدَعُ الْخَدَّاعُ بِخَدْعَةٍ الْخِدَاعِ الْخُدَعَةُ تَخْدَعُ الْخِدَاعِ,3,no vowel, *خدع*	 خَدَعَهُ خَتَلَهُ [خَدْعًا] وَرَجُلٌ خَدُوعٌ كَثِيرُ [الْخِدْع] وَقَوْم خُدُعٌ وَالْخَدْعَةُ الْمَرَّةُ وَبِالضَّمِّ مَا يَخْدَعُ بِهِ وَبِفَتْحِ الدَّالِ الْخَدَّاعُ قَالَ ثَعْلَبٌ وَالْحَدِيثُ بِاللُّغَاتِ الثَّلَاثِ فَالْفَتْحُ عَلَى أَنَّ الْحَرْبَ يَنْقَضِي أَمْرُهَا بِخَدْعَةٍ وَاحِدَةٍ وَالضَّمُّ عَلَى أَنَّهَا آلَةُ الْخِدَاعِ وَأَمَّا الْخُدَعَةُ فَلِأَنَّهَا تَخْدَعُ أَصْحَابَهَا لِكَثْرَةِ وُقُوعِ الْخِدَاعِ فِيهَا وَهِيَ أَجْوَدُ مَعْنًى وَالْأُولَى أَفْصَحُ لِأَنَّهَا لُغَةُ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَآلِهِ وَسَلَّمَ وَالْأَخْدَعَانِ عِرْقَانِ فِي مَوْضِعِ الْحِجَامَةِ مِنْ الْعُنُقِ
خدم,6, الْخَادِمُ الْخَدَمِ بِخَادِمٍ وَالتَّخْدِيمُ الْخِدْمَةِ مُخَدَّمٌ,3,no vowel, *خدم*	 الْخَادِمُ وَاحِدُ الْخَدَمِ غُلَامًا كَانَ أَوْ جَارِيَةً إلَّا أَنَّهُ كَثِيرٌ فِي كَلَامِ مُحَمَّدٍ رَحِمَهُ اللَّهُ  بِمَعْنَى الْجَارِيَةِ مِنْهُ فَمَتَّعَهَا بِخَادِمٍ سَوْدَاءَ وَالتَّخْدِيمُ أَنْ يَسْتَدِيرَ الْبَيَاضُ بِأَرْسَاغِ رِجْلَيْ الْفَرَسِ دُونَ يَدَيْهِ مِنْ الْخِدْمَةِ الْخَلْخَالُ وَفَرَسٌ مُخَدَّمٌ وَأَخْدَمُ
خدن,3, الْخِدْنُ وَالْمُخَادَنَةُ يُخَادِنُ,3,no vowel, *خدن*	 الْخِدْنُ وَاحِدُ الْأَخْدَانِ وَهُوَ الصَّدِيقُ فِي السِّرِّ وَالْمُخَادَنَةُ الْمُصَادَقَةُ وَالْمُكَاسَرَةُ بِالْعَيْنَيْنِ فِي الْمُغَازَلَةِ أَيْضًا وَقَوْلُهُ لَا تَجُوزُ شَهَادَةُ صَاحِبِ الْغِنَاءِ الَّذِي يُخَادِنُ عَلَيْهِ بِكَسْرِ الدَّالِ يَعْنِي بِهِ الْمُغَنِّي الَّذِي اتَّخَذَ الْغِنَاءَ حِرْفَةً فَهُوَ يُصَادِقُ بِذَلِكَ النَّاسَ وَيَجْمَعُهُمْ لَهُ الْخَاءُ مَعَ الذَّالِ الْمُعْجَمَةِ
خذف,1, الْخَذْفُ,3,no vowel, *خذف*	 الْخَذْفُ أَنْ تَرْمِيَ بِحَصَاةٍ أَوْ نَوَاةٍ أَوْ نَحْوِهَا تَأْخُذُهُ بَيْنَ سَبَّابَتَيْك وَقِيلَ أَنْ تَضَعَ طَرَفَ الْإِبْهَامِ عَلَى طَرَفِ السَّبَّابَةِ وَفِعْلُهُ مِنْ بَابِ ضَرَبَ
خذم,1, خِذَامُ,3,no vowel, *خذم*	 خِذَامُ بْنُ خَالِدٍ الْأَنْصَارِيُّ لَهُ صُحْبَةٌ  وَلِابْنَتِهِ خَنْسَاءَ ؛ وَهِيَ الَّتِي رَدَّتْ نِكَاحَهَا بِإِذْنِ رَسُولِ اللَّهِ  صَلَّى اللَّهُ عَلَيْهِ وَآلِهِ وَسَلَّمَ  فَتَزَوَّجَهَا أَبُو لُبَابَةَ  رَضِيَ اللَّهُ عَنْهُ   الْخَاءُ مَعَ الرَّاءِ الْمُهْمَلَةِ
خرأ,3, خُرْأَةً وَالْخُرْءُ الْخُرُوءِ,3,vowel, *خرأ*	 خَرِيَ خُرْأَةً تَغَوَّطَ مِنْ بَابِ لَبِسَ وَالْخُرْءُ وَاحِدُ الْخُرُوءِ مِثْلُ قُرْءٍ وَقُرُوءٍ وَعَنْ الْجَوْهَرِيِّ بِالضَّمِّ كَجُنْدٍ وَجُنُودٍ وَالْوَاوُ بَعْدَ الرَّاءِ غَلَطٌ
خرب,5, خَرَابُ خَرِبَة وَالْخُرْبَةُ خُرْبَةً وَالْخَرُّوبُ,3,no vowel, *خرب*	 خَرَابُ الْأَرْضِ فَسَادُهَا بِفَقْدِ الْعِمَارَةِ وَمِنْهُ شَهَادَةُ الرَّجُلِ جَائِزَةٌ مَا لَمْ يُضْرَبْ حَدًّا أَوْ لَمْ يُعْلَمْ مِنْهُ خَرِبَة فِي دِينِهِ أَيْ عَيْبٌ وَفَسَادٌ وَالزَّايُ وَالْيَاءُ تَصْحِيفٌ وَالْخُرْبَةُ بِالضَّمِّ عُرْوَةُ الْمَزَادَةِ وَمِنْهَا قَوْلُ الشَّافِعِيِّ رَحِمَهُ اللَّهُ  وَإِنْ كَانَ الْهَدْيُ شَاةً فَقَلِّدْهَا خُرْبَةً وَلَا تُشْعِرْهَا وَالْخَرُّوبُ نَبْتٌ وَقِيلَ شَجَرُ الْخَشْخَاشِ وَهُوَ الَّذِي تَشَاءَمَ بِهِ سُلَيْمَانُ عَلَيْهِ السَّلَامُ والخرنوب لُغَةٌ
خرث,2, الْخُرْثِيُّ خُرْثِيِّ,3,no vowel, *خرث*	 الْخُرْثِيُّ مَتَاعُ الْبَيْتِ وَعِنْدَ الْفُقَهَاءِ سَقَطُ مَتَاعِهِ وَمِنْهُ حَدِيثُ عُمَيْرٍ أَعْطَاهُ مِنْ خُرْثِيِّ الْمَتَاعِ قَالَ يَعْنِي بِهِ الشَّفَقَ مِنْهُ هَكَذَا جَاءَ مَوْصُولًا بِهِ وَهُوَ الرَّدِيءُ مِنْ الْأَشْيَاءِ يُقَالُ ثَوْبٌ شَفَقٌ أَيْ رَدِيءٌ رَقِيقٌ
خرج,13, الْخُرُوجُ خَارِجَةُ وَالْخَرَاجُ يَخْرُجُ الْخَرَاجُ خَرَاجًا خَرَاجَ خَرَاجَ مُخَارَجٌ خَارَجَهُ وَالْخُرَاجُ خَرَّاجَةٌ يَخْرُجُ,3,no vowel, *خرج*	 الْخُرُوجُ مَعْرُوفٌ وَبِاسْمِ الْفَاعِلَةِ وَمِنْهُ سُمِّيَ خَارِجَةُ بْنُ حُذَافَةَ الْعَدَوِيُّ رَاوِي حَدِيثِ الْوِتْرِ صَحَابِيٌّ وَالْخَرَاجُ مَا يَخْرُجُ مِنْ غَلَّةِ الْأَرْضِ أَوْ الْغُلَامِ وَمِنْهُ الْخَرَاجُ بِالضَّمَانِ أَيْ الْغَلَّةُ بِسَبَبِ إنْ ضَمِنْتَهُ ضَمِنْتَ ثُمَّ سُمِّيَ مَا يَأْخُذُ السُّلْطَانُ [خَرَاجًا] فَيُقَالُ أَدَّى فُلَانٌ خَرَاجَ أَرْضِهِ وَأَدَّى أَهْلُ الذِّمَّةِ خَرَاجَ رُءُوسِهِمْ يَعْنِي الْجِزْيَةَ وَعَبْدٌ مُخَارَجٌ وَقَدْ خَارَجَهُ سَيِّدُهُ إذَا اتَّفَقَا عَلَى ضَرِيبَةٍ يَرُدُّهَا عَلَيْهِ عِنْدَ انْقِضَاءِ كُلِّ شَهْرٍ وَالْخُرَاجُ بِالضَّمِّ الْبَثْرُ وَالْوَاحِدَةُ خَرَّاجَةٌ وَبَثْرَةً وَقِيلَ هُوَ كُلُّ مَا يَخْرُجُ عَلَى الْجَسَدِ مِنْ دُمَّلٍ وَنَحْوِهِ وَيُكْرَهُ
خرفج,1, الْمُخَرْفَجَةُ,4,no vowel, *خرفج*	 السَّرَاوِيلُ الْمُخَرْفَجَةُ هِيَ الْوَاسِعَةُ الَّتِي تَقَعُ عَلَى ظَهْرِ الْقَدَمِ
خرخر,2, الْخَيْرَاخَرَى خَيْرَاخَرَى,4,no vowel, *خرخر*	 الْ[خَيْرَاخَرَى] مَنْسُوبٌ إلَى [خَيْرَاخَرَى] بِالْفَتْحِ قَرْيَةٌ مِنْ قُرَى بخارى
خرص,4, خَرْصُ خَرْصًا وَالْخِرْصُ الْمَخْرُوصُ,3,no vowel, *خرص*	 خَرْصُ النَّخْلِ حَزْرُ مَا عَلَيْهَا [خَرْصًا] وَالْخِرْصُ بِالْكَسْرِ الْمَخْرُوصُ
خرط,1, اخْتَرَطَ,3,no vowel, *خرط*	 اخْتَرَطَ السَّيْفَ سَلَّهُ مِنْ غِمْدِهِ
خرف,16, مَخَارِفِ مَخْرَفٍ مَخْرَفًا خُرْفَةِ الْخُرَافَةُ اُخْتُرِفَ الْخُرَافَاتُ خُرَافَةُ خُرَافَةَ وَخُرَافَةُ خُرَافَةُ وَخُرَافَةُ وَالْخَرِيفُ يُخْتَرَفُ خَرِيفًا خَرِيفًا,3,no vowel, *خرف*	 عَائِدُ الْمَرِيضِ عَلَى مَخَارِفِ الْجَنَّةِ حَتَّى يَرْجِعَ جَمْعُ مَخْرَفٍ وَهُوَ جَنَى النَّخْلِ وَقِيلَ النَّخْلُ وَالْبُسْتَانُ وَمِنْهُ حَدِيثُ أَبِي قَتَادَةَ فَابْتَعْت [مَخْرَفًا] فَإِنَّهُ لِأَوَّلِ مَالٍ تَأَثَّلْته وَقِيلَ الطَّرِيقُ وَتَشْهَدُ لِلْأَوَّلِ الرِّوَايَةُ الْأُخْرَى عَلَى خُرْفَةِ الْجَنَّةِ وَهِيَ جَنَاهَا وَكَذَا الْخُرَافَةُ وَحَقِيقَتُهَا مَا اُخْتُرِفَ مِنْهَا وَمِنْهُ الْخُرَافَاتُ لِلْأَحَادِيثِ الْمُسْتَمْلَحَةِ وَمِثْلُهَا الْفُكَاهَةُ مِنْ الْفَاكِهَةِ وَبِهَا سُمِّيَ خُرَافَةُ رَجُلٌ اسْتَهْوَتْهُ الْجِنُّ كَمَا تَزْعُمُ الْعَرَبُ فَلَمَّا رَجَعَ أَخْبَرَ بِمَا نَالَ مِنْهَا فَكَذَّبُوهُ حَتَّى قَالُوا لِمَا لَا يُمْكِنُ حَدِيثُ خُرَافَةَ وَعَنْ النَّبِيِّ عَلَيْهِ السَّلَامُ أَنَّهُ قَالَ وَخُرَافَةُ حَقٌّ يَعْنِي مَا يُحَدِّثُ بِهِ عَنْ الْجِنِّ وَفِي شَرْحِ الْحَلْوَائِيِّ اسْمُ الْمَفْقُودِ خُرَافَةُ يَعْنِي فِي حَدِيثِ ابْنِ أَبِي لَيْلَى وَهُوَ بَعِيدٌ لِأَنَّهُ كَانَ فِي عَهْدِ عُمَرَ  رَضِيَ اللَّهُ عَنْهُ  وَخُرَافَةُ كَانَ فِي عَهْدِ النَّبِيِّ عَلَيْهِ السَّلَامُ وَالْخَرِيفُ أَحَدُ فُصُولِ السَّنَةِ سُمِّيَ بِذَلِكَ لِأَنَّهُ يُخْتَرَفُ فِيهِ الثِّمَارُ ثُمَّ أُرِيدَ بِهِ السَّنَةُ كُلُّهَا فِي قَوْلِهِ مَنْ صَامَ يَوْمًا فِي سَبِيلِ اللَّهِ بَاعَدَهُ اللَّهُ مِنْ النَّارِ أَرْبَعِينَ [[خَرِيفًا]] أَوْ سَبْعِينَ أَيْ مَسَافَةَ هَذِهِ الْمُدَّةِ وَهَذَا هُوَ التَّأْوِيلُ فِي حَدِيثِ ابْنِ مَسْعُودٍ يُدْفَعُ الْقَاضِي فِي مَهْوَاةِ سَبْعِينَ [[خَرِيفًا]] أَيْ فِي هُوَّةٍ عَمِيقَةٍ مِقْدَارُ عُمْقِهَا مَسِيرَةُ هَذَا الْمِقْدَارِ وَلَا تُرَادُ حَقِيقَةُ الْأَرْبَعِينَ وَإِنَّمَا تُرَادُ الْمُبَالَغَةُ عَلَى عَادَةِ الْعَرَبِ وَيَجُوزُ أَنْ تُرَادَ
خرق,12, الْخَرْقُ خَرَقَ خُرُوقٌ خَرْقٌ الْخَرْقُ والمخارق مَخْرَقٍ وَخَرَقَ وَاخْتَرَقَهَا تَخْتَرِقْ وَاخْتَرَقَ وَالْخُرْقُ,3,no vowel, *خرق*	 الْخَرْقُ مَصْدَرُ خَرَقَ الثَّوْبَ وَالْخُفَّ وَنَحْوَهُمَا مِنْ بَابِ ضَرَبَ ثُمَّ سُمِّيَ بِهِ الثُّقْبَةُ وَلِذَا جُمِعَ فَقِيلَ خُرُوقٌ وَإِنَّمَا وَحَّدَهُ فِي قَوْلِهِ فَآثَارُ الْأَسَافِي خَرْقٌ فِيهِ نَظَرًا إلَى الْأَصْلِ وَمِثْلُهُ وَيُجْمَعُ الْخَرْقُ فِي خُفٍّ وَاحِدٍ والمخارق الْمُعْتَادَةُ فِي الْبَدَنِ مِثْلُ الْفَمِ وَالْأَنْفِ وَالْأُذُنِ وَالدُّبُرِ وَنَحْوِهَا جَمْعُ مَخْرَقٍ وَإِنْ لَمْ نَسْمَعْهُ وَخَرَقَ الْمَفَازَةَ قَطَعَهَا حَتَّى بَلَغَ أَقْصَاهَا وَاخْتَرَقَهَا مَرَّ فِيهَا عَرْضًا عَلَى غَيْرِ طَرِيقٍ وَمِنْهُ لَا تَخْتَرِقْ الْمَسْجِدَ أَيْ لَا تَجْعَلْهُ طَرِيقًا وَاخْتَرَقَ الْحِجْرَ دَخَلَ فِي جَوْفِهِ وَلَمْ يَطُفْ حَوْلَ الْحَطِيمِ وَالْخُرْقُ بِالضَّمِّ خِلَافُ الرِّفْقِ وَرَجُلٌ أَخْرَقُ أَيْ أَحْمَقُ وَامْرَأَةٌ خَرْقَاءُ وَبِهَا سُمِّيَتْ إحْدَى مَسَائِلِ الْجَدِّ الْخَرْقَاءُ لِكَثْرَةِ اخْتِلَافِ الصَّحَابَةِ فِيهَا وَهِيَ الْحَجَّاجِيَّةُ وَأَمَّا الْخَرْقَاءُ مِنْ الشَّاءِ لِلْمَثْقُوبَةِ الْأُذُنِ فَذَلِكَ مِنْ الْأَوَّلِ
خربق,1, الْخِرْبَاقُ,4,no vowel, *خربق*	 الْخِرْبَاقُ اسْم ذِي الْيَدَيْنِ
خرنق,2, خرينق خِرْنِقُ,4,no vowel, *خرنق*	 خرينق عَلَى لَفْظِ تَصْغِيرِ وَلَدِ الْأَرْنَبِ خِرْنِقُ أُخْتُ عِمْرَانَ بْنِ الْحُصَيْنِ يَرْوِي عَنْهَا عَبْدُ الْمَلِكِ بْنُ عُبَيْدٍ فِي السِّيَرِ
خركاه,1, الخركاه,5,vowel, *خركاه*	 الخركاه بِالْفَارِسِيَّةِ الْقُبَّةُ التُّرْكِيَّةُ وَيُقَالُ فِي تَعْرِيبِهَا خرقاهة الْخَاءُ مَعَ الزَّايِ الْمُعْجَمَةِ
خزر,5, خَزِيرًا الْخَزِيرَةُ وَالْخَزَرُ الْخَيْزُرَانَات خَيْزُرَانَ,3,no vowel, *خزر*	 فِي حَدِيثِ الْمَفْقُودِ أَكَلْت خَزِيرًا الْخَزِيرَةُ مَرَقَةٌ تُطْبَخُ بِمَا يُصَفَّى بِهِ مِنْ بُلَالَةِ النُّخَالَةِ تُسَمِّيهِ الْفُرْسُ سبوسبا وَالْخَزَرُ ضِيقُ الْعَيْنِ وَصِغَرُهَا مِنْ الْخِنْزِيرِ و الْخَنَازِيرُ غُدَدٌ فِي الرَّقَبَةِ وَفِي الْأَجْزَاءِ الرَّخْوَةِ كَالْإِبْطِ لَكِنَّ وُقُوعَهَا فِي الرَّقَبَةِ أَكْثَرُ الْ[خَيْزُرَانَ]ات بِالْكَسْرِ جَمْعُ خَيْزُرَانَ فَارِسِيٌّ وَهُوَ مَا يُجْعَلُ فِيهِ الْفُقَّاعُ وَيُحْمَلُ عَلَى الْعَاتِقِ
خزز,2, الْخَزُّ خَزًّا,3,no vowel, *خزز*	 الْخَزُّ اسْمُ دَابَّةٍ ثُمَّ سُمِّيَ الثَّوْبُ الْمُتَّخَذُ مِنْ وَبَرِهِ خَزًّا
خزق,6, خَزَقَ خَازِقٌ فَيَخْزِقُ خَزَقَ خَزَقْتُمْ يَخْزِقَ,3,no vowel, *خزق*	 فِي حَدِيثِ النَّخَعِيِّ إذَا خَزَقَ الْمِعْرَاضُ فَكُلْ أَيْ نَفَذَ يُقَالُ سَهْمٌ خَازِقٌ أَيْ مُقَرْطِسٌ نَافِذٌ وَالْمِعْرَاضُ السَّهْمُ الَّذِي لَا رِيشَ عَلَيْهِ يَمْضِي عَرْضًا فَيُصِيبُ بِعَرْضِ الْعُودِ لَا بِحَدِّهِ وَفِي حَدِيثِ عَدِيٍّ أَنَّهُ قَالَ لِلنَّبِيِّ عَلَيْهِ السَّلَامُ أَرْمِي بِالْمِعْرَاضِ فَيَخْزِقُ قَالَ إنْ خَزَقَ فَكُلْ وَإِنْ أَصَابَ بِعَرْضِهِ فَلَا تَأْكُلْ وَفِي حَدِيثٍ آخَرَ مَا خَزَقْتُمْ فَكُلُوهُ إذَا ذَكَرْتُمْ اسْمَ اللَّهِ عَلَيْهِ وَالسِّينُ لُغَةٌ وَالرَّاءُ تَصْحِيفٌ وَعَنْ الْحَسَنِ لَا تَأْكُلْ مِنْ صَيْدِ الْمِعْرَاضِ إلَّا أَنْ يَخْزِقَ
خزم,6, خَزَمَ لِلْخِزَامَةِ مَخْزُومٌ يَخْزِمُهُ مَخْزُومٌ خَازِمٍ,3,no vowel, *خزم*	 خَزَمَ الْبَعِيرَ ثَقَبَ أَنْفَهُ لِلْخِزَامَةِ مِنْ بَابِ ضَرَبَ وَكُلُّ شَيْءٍ مَثْقُوبٍ مَخْزُومٌ وَمِنْهُ قَوْلُهُ فِي كِتَابِ الْقَاضِي إلَى الْقَاضِي يَخْزِمُهُ وَيَخْتِمُهُ لِأَنَّ ذَلِكَ الْكِتَابَ يُثْقَبُ للسحاءة ثُمَّ يُخْتَمُ وَكِتَابٌ مَخْزُومٌ وَالْحَاءُ مِنْ الْحَزْمِ بِمَعْنَى الشَّدِّ تَصْحِيفٌ وَبِاسْمِ الْفَاعِلِ مِنْهُ يُكَنَّى أَبُو خَازِمٍ الْقَاضِي وَهُوَ عَبْدُ الْحَمِيدِ بْنُ عَبْدِ الْعَزِيزِ قَاضِي بَغْدَادَ
